t-4	t-3	t-2	t-1	t0	t1	t2	t3	s	n	p(7)	p(8)	p(15)	p(16)	p(240)
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	continuous	continuous	continuous	continuous	continuous	continuous
								class	meta	meta	meta	meta	meta	meta
6725.0172142	6803.0371932	6881.0571722	6959.07715121	5655.72806945	2977.16758991	298.607110376	-2379.95336916	240	2121.0	0.229072496295	0.144959941506	7.92935717087e-11	0.217439904809	0.408527642488
3947.80974717	4298.94302493	4650.07630269	5001.20958045	4955.66114726	4844.5696017	4733.47805615	4622.38651059	240	2215.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
8094.73433885	8237.20780362	8379.68126839	8522.15473316	8504.32110415	8363.52509664	8222.72908914	8081.93308164	240	2191.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
187.465872892	-1304.51369088	-2796.49325465	-4288.47281842	-4249.41635138	-3992.93994347	-3736.46353555	-3479.98712764	15	2150.0	0.0668042823672	0.0845491662621	0.834554970264	0.0140915280208	3.26295150899e-08
-4107.69826697	-4525.92839299	-4944.15851902	-5362.38864504	-5305.13975278	-5189.68863356	-5074.23751435	-4958.78639514	15	2202.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
4183.45175691	4281.17299375	4378.89423059	4476.61546742	4548.3226139	3884.17558589	3220.02855787	2555.88152985	240	2224.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
10973.4680563	11088.9191755	11204.3702947	11319.821414	10414.2770522	8574.02687949	6733.77670674	4893.526534	240	2203.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
7509.31540862	7638.03105644	7766.74670427	7895.4623521	7602.74526169	7184.51513567	6766.28500965	6348.05488362	240	2201.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-384.947404395	-400.222617882	-415.49783137	-430.773044858	-418.939759036	-375.464555898	-331.98935276	-288.514149622	15	2425.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
1491.17577889	1538.3115632	1585.44734752	1632.58313184	1638.88305097	1601.29513981	1563.70722865	1526.1193175	240	722.0	0.0995862111449	0.014004310593	7.07579494996e-10	0.00933620706201	0.877073287964
10044.7946179	10147.8196135	10250.8446091	10353.8696047	10407.0675005	10038.9015779	9670.7356553	9302.56973268	240	2164.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
6766.58428146	6835.90854022	6905.23279898	6974.55705774	6671.17371683	5875.82127761	5080.46883839	4285.11639917	240	2401.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-1162.20823664	-1238.93895555	-1315.66967446	-1392.40039338	-1377.18799939	-1304.23285669	-1231.27771399	-1158.32257129	15	2460.0	0.120748065412	0.00377337704413	0.873574018478	0.00188668852206	1.78270947799e-05
-7031.82178932	-7412.09363739	-7792.36548546	-8172.63733352	-8388.60665126	-8225.14799855	-8061.68934583	-7898.23069312	15	2198.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
2601.81149765	2653.82717425	2705.84285086	2757.85852747	2394.63293954	1985.8609451	1577.08895066	1168.31695622	240	2384.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
2587.26493933	2659.31457406	2731.36420879	2803.41384352	2734.88177438	2356.02793367	1977.17409297	1598.32025227	240	2353.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-6373.59775778	-7608.23116174	-8842.86456571	-10077.4979697	-10141.1411949	-9834.68597192	-9528.23074899	-9221.77552606	15	2429.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
14131.1468254	14231.3677249	14331.5886243	14431.8095238	14263.4017024	13883.1298544	13502.8580063	13122.5861582	240	2197.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-224.93483951	-282.977875619	-341.020911728	-399.063947837	-425.843584472	-363.768493029	-301.693401586	-239.618310143	15	2127.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
1587.52236291	1618.91110114	1650.29983937	1681.6885776	1700.81081111	1697.44111945	1694.07142778	1690.70173612	240	2102.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
10338.368071	10438.7405765	10539.113082	10639.4855876	10365.3883688	9472.93579066	8580.4832125	7688.03063433	240	2130.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-245.321380287	-346.233036117	-447.144691946	-548.056347776	-569.605473656	-500.005213006	-430.404952356	-360.804691705	15	2358.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
12288.4204095	12332.6075742	12376.7947389	12420.9819035	12431.3821025	12233.5634782	12035.7448539	11837.9262296	240	2171.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-1141.1885151	-1344.14050009	-1547.09248507	-1750.04447005	-1741.63274294	-1666.02841367	-1590.4240844	-1514.81975513	15	2422.0	0.0181713663042	0.00766604533419	0.972884893417	0.00127767422237	1.39349980444e-08
-1987.86957819	-3242.78970309	-4497.70982799	-5752.6299529	-6894.97578588	-6536.28518615	-6177.59458641	-5818.90398668	15	2144.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
2847.01347693	2919.20643093	2991.39938494	3063.59233895	3010.37514759	2849.13609254	2687.89703749	2526.65798244	240	2139.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-741.791439879	-823.545490453	-905.299541027	-987.053591601	-970.663843421	-891.325083003	-811.986322586	-732.647562168	15	2264.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
2724.77793832	2942.94020846	3161.10247861	3379.26474875	3350.12839691	3096.8003731	2843.47234929	2590.14432548	240	2107.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-7548.29895017	-7746.11757445	-7943.93619873	-8141.75482302	-8323.27064808	-8283.49323346	-8243.71581884	-8203.93840421	15	2172.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
2212.81146407	2233.91906848	2255.02667289	2276.13427731	2214.98410223	1996.33845798	1777.69281372	1559.04716947	240	2070.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-97.951821904	-682.020615314	-2983.73388803	-2490.56422115	-18.5614270607	79.1598097759	176.881046613	274.602283449	7	2223.0	0.919007480145	0.0143594918773	0.0642111897469	0.00179493648466	0.000626905646641
4208.97435897	4309.18803419	4409.4017094	4509.61538462	4595.74020681	4576.5956438	4557.4510808	4538.3065178	240	2142.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
4876.77454668	4922.82537793	4968.87620918	5014.92704043	4717.04346267	4376.58165232	4036.11984196	3695.65803161	240	2277.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
2074.77044592	2161.13789519	2247.50534446	2333.87279373	2376.73606922	2128.82742479	1880.91878036	1633.01013594	240	2292.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
1511.15253148	1602.36002485	1693.56751821	1784.77501158	1773.92031874	1728.19793318	1682.47554763	1636.75316207	240	2134.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
1920.24404762	2021.30952381	2122.375	2223.44047619	2320.77832815	2271.5080992	2222.23787026	2172.96764132	240	2441.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-371.839505544	-409.007544284	-446.175583025	-483.343621766	-454.649867374	-387.70132626	-320.752785146	-253.804244032	15	2408.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
-1305.6150329	-1599.81188563	-1894.00873836	-2188.2055911	-2134.81461485	-1910.98725598	-1687.15989712	-1463.33253825	15	2117.0	0.0181713663042	0.00766604533419	0.972884893417	0.00127767422237	1.39349980444e-08
-303.301358353	-289.037809831	-274.774261308	-260.510712785	-245.958288223	-226.221570442	-206.48485266	-186.748134879	15	2379.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
-3111.52179599	-3552.64156495	-3993.76133391	-4434.88110288	-4294.75883576	-4081.80518018	-3868.8515246	-3655.89786902	15	2374.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
-209.219950592	-361.774650737	-514.329350882	-666.884051026	-666.490039176	-586.73355839	-506.977077603	-427.220596816	15	2437.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
-419.536896743	-473.6599355	-527.782974257	-581.906013015	-595.350081922	-564.888039323	-534.425996723	-503.963954123	15	1187.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
-1429.00063826	-2093.14766627	-2757.29469429	-3421.44172231	-2713.22983023	-1828.84556598	-944.461301739	-822.377106172	15	2225.0	0.0229096021503	0.00322166271508	0.972794771194	0.00107388757169	5.05096870995e-08
-1067.54424583	-1226.77640287	-1386.0085599	-1545.24071693	-1506.90890152	-1407.16523574	-1307.42156995	-1207.67790417	15	2274.0	0.0458477213979	0.00286548258737	0.949850261211	0.00143274129368	3.79058451472e-06
-2436.1598252	-2334.53147949	-2232.90313378	-2131.27478807	-2022.80835515	-1891.42250941	-1760.03666367	-1628.65081793	15	2075.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
-3605.18623284	-3951.95214581	-4298.71805878	-4645.48397175	-4719.221228	-4606.94673209	-4494.67223618	-4382.39774026	15	2210.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
3221.70944499	3339.08366191	3456.45787883	3573.83209575	3435.89006888	3020.0938507	2604.29763252	2188.50141435	240	2239.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-1065.35452142	-1260.28390622	-1455.21329103	-1650.14267583	-1739.11287395	-1669.48463205	-1599.85639014	-1530.22814823	15	2054.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
6530.29724317	6657.16224262	6784.02724208	6910.89224154	6104.06485575	5019.22540513	3934.38595452	2849.54650391	240	2105.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-1082.81686837	-1346.74107691	-1610.66528545	-1874.58949399	-1968.69141297	-1795.40369514	-1622.1159773	-1448.82825947	15	2443.0	0.0181713663042	0.00766604533419	0.972884893417	0.00127767422237	1.39349980444e-08
7470.25469882	7591.45611684	7712.65753487	7833.85895289	7922.36626028	7811.30001015	7700.23376002	7589.1675099	240	2207.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
1383.11429244	1515.75555373	1648.39681502	1781.03807631	1779.01490653	1662.46217991	1545.90945329	1429.35672667	240	2279.0	0.16930167377	0.00396800786257	6.47726941527e-11	0.0119040235877	0.814826309681
3507.04987527	3585.98710589	3664.92433651	3743.86156713	3495.61391548	3055.92279213	2616.23166877	2176.54054542	240	2389.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
2433.99325799	2515.87698393	2597.76070987	2679.64443581	2621.44553857	2286.6473506	1951.84916262	1617.05097465	240	2411.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-1341.89359719	-1589.80224162	-1837.71088605	-2085.61953048	-2127.62053611	-2009.67989135	-1891.73924659	-1773.79860183	15	2293.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
-892.006749632	-1040.63141595	-1189.25608227	-1337.88074859	-1473.89336906	-1425.31874166	-1376.74411426	-1328.16948686	15	2371.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
3203.72948432	3247.76881717	3291.80815002	3335.84748286	3160.39034158	2664.00490345	2167.61946531	1671.23402717	240	2297.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-1482.89679661	-1438.69072191	-1394.48464722	-1350.27857252	-1282.33377941	-1187.98337544	-1093.63297147	-999.282567505	15	2369.0	0.124322660267	0.00194254156668	0.871760129929	0.00194254156668	3.21209772665e-05
-141.054835855	-225.818690954	-310.582546053	-395.346401152	-457.823098634	-417.562905996	-377.302713358	-337.04252072	15	2303.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
24521.6225549	24606.4750686	24691.3275823	24776.180096	24641.4362992	24490.5215896	24339.6068799	24188.6921703	240	2217.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-403.919567487	-442.709753915	-481.499940343	-520.290126771	-512.272238723	-455.901831279	-399.531423836	-343.161016393	15	2513.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
-2358.67600144	-2755.89610381	-3153.11620617	-3550.33630853	-3904.90753934	-3687.35276442	-3469.79798951	-3252.2432146	15	2312.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
-768.360896346	-852.092411565	-935.823926784	-1019.555442	-1044.14679413	-969.604833576	-895.062873021	-820.520912466	15	792.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
4176.25188618	4245.60899964	4314.9661131	4384.32322656	4303.35909432	4182.04717226	4060.7352502	3939.42332814	240	2028.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-369.499591569	-413.500338649	-457.50108573	-501.50183281	-499.418622415	-476.94208906	-454.465555706	-431.989022351	15	2511.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
13162.3203883	13262.7961165	13363.2718447	13463.7475728	13084.3883495	12619.1529917	12153.9176339	11688.6822761	240	2259.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
-829.925348432	-982.298562718	-1134.671777	-1287.04499129	-1332.27305716	-1227.21150945	-1122.14996174	-1017.08841403	15	2398.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
-1848.19392783	-2254.57847444	-2660.96302104	-3067.34756765	-3365.17271469	-3238.30771523	-3111.44271577	-2984.57771631	15	2104.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
-2341.77202706	-2374.456418	-2407.14080894	-2439.82519988	-2342.89435573	-2245.26658622	-2147.6388167	-2050.01104719	15	2030.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
-61.0493457583	-103.441581768	-145.833817778	-188.226053788	-182.67504944	-139.01443498	-95.3538205204	-51.6932060605	15	2516.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
-1317.27585375	-1508.08620082	-1698.89654789	-1889.70689495	-2013.36969294	-1969.16361825	-1924.95754355	-1880.75146886	15	2368.0	0.0142261283472	0.018004944548	0.964768111706	0.00300082401372	3.927430825e-09
8213.5052594	8243.78864695	8274.07203451	8304.35542206	8269.63224392	7098.666256	5927.70026808	4756.73428016	240	2333.0	0.0261066947132	0.00550688104704	1.11911416007e-13	0.0165206436068	0.951865792274
3364.54247774	3476.81697365	966.901688739	-4077.54929577	-7144.12497409	-6992.06888617	-6840.01279824	-6687.95671032	8	2212.0	0.0362545028329	0.825922846794	0.000165646517416	0.137653812766	3.17406716022e-06
-8.65536184581	-157.122925789	-305.590489732	-454.058053675	-510.847916324	-441.62606755	-372.404218776	-303.182370002	15	2124.0	0.429243296385	0.00335346325301	0.562713027	0.00335346325301	0.00133677315898
5520.71642959	5613.34389329	5705.97135699	5798.59882069	5514.59901211	4852.54698009	4190.49494807	3528.44291605	240	2033.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-7352.48214978	-7503.39685945	-7654.31156911	-7805.22627878	-7950.34506811	-8015.00688044	-8079.66869278	-8144.33050511	15	2218.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
8213.5052594	8243.78864695	8274.07203451	8304.35542206	8269.63224392	7098.666256	5927.70026808	4756.73428016	240	2333.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-8451.31469488	-10096.3555927	-11741.3964905	-13386.4373884	-13968.8786002	-13681.2916304	-13393.7046607	-13106.1176909	15	2244.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-209.219950592	-361.774650737	-514.329350882	-666.884051026	-666.490039176	-586.73355839	-506.977077603	-427.220596816	15	2437.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
-8.65536184581	-157.122925789	-305.590489732	-454.058053675	-510.847916324	-441.62606755	-372.404218776	-303.182370002	15	2124.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
2847.01347693	2919.20643093	2991.39938494	3063.59233895	3010.37514759	2849.13609254	2687.89703749	2526.65798244	240	2139.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1482.89679661	-1438.69072191	-1394.48464722	-1350.27857252	-1282.33377941	-1187.98337544	-1093.63297147	-999.282567505	15	2369.0	0.19717104733	0.000770199403632	0.800478637218	0.00154039880726	3.97091462219e-05
8444.90623258	8567.18343376	8689.46063493	8811.73783611	7373.69446883	4918.23018597	2462.7659031	7.30162024105	240	2233.0	0.064516633749	0.00907265115529	2.76563060647e-12	0.0408269315958	0.885583758354
13881.6600694	13974.8157169	14067.9713643	14161.1270118	14065.615602	13630.7064177	13195.7972333	12760.888049	240	2236.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-2261.73528601	-2882.76479275	-3503.7942995	-4124.82380624	-4516.32855421	-4353.53045075	-4190.73234729	-4027.93424382	15	2392.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-556.864769273	-694.944079856	-833.023390439	-971.102701022	-1036.27199702	-973.73430909	-911.196621155	-848.65893322	15	2396.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
12927.2786317	13079.3347196	13231.3908076	349.931130862	-13257.720863	-12906.5875852	-12555.4543075	-12204.3210297	8	2214.0	0.0284285638481	0.647638201714	5.39893107998e-06	0.323819100857	0.000108718071715
4176.25188618	4245.60899964	4314.9661131	4384.32322656	4303.35909432	4182.04717226	4060.7352502	3939.42332814	240	2028.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-292.252920746	-363.001254578	-433.74958841	-504.497922243	-449.44287851	-353.036185692	-256.629492874	-160.222800056	15	2453.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
-541.074863471	-499.820813107	-458.566762743	-417.312712379	-372.621113512	-325.443718381	-278.26632325	-231.08892812	15	2314.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
8094.73433885	8237.20780362	8379.68126839	8522.15473316	8504.32110415	8363.52509664	8222.72908914	8081.93308164	240	2191.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1690.3222506	-2189.52982241	-2688.73739422	-3187.94496603	-3074.26866926	-2953.06725124	-2831.86583321	-2710.66441519	15	2206.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-5698.75803821	-6591.21061638	-7483.66319454	-8376.11577271	-8317.09880328	-8045.65570288	-7774.21260249	-7502.76950209	15	2131.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-131.969254758	-174.425275868	-216.881296977	-259.337318087	-286.216485008	-272.595831037	-258.975177067	-245.354523096	15	2323.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
10338.368071	10438.7405765	10539.113082	10639.4855876	10365.3883688	9472.93579066	8580.4832125	7688.03063433	240	2130.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-3605.18623284	-3951.95214581	-4298.71805878	-4645.48397175	-4719.221228	-4606.94673209	-4494.67223618	-4382.39774026	15	2210.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-436.360476057	-474.350102558	-512.33972906	-550.329355561	-527.040638774	-469.304984992	-411.56933121	-353.833677429	15	36.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
-6373.59775778	-7608.23116174	-8842.86456571	-10077.4979697	-10141.1411949	-9834.68597192	-9528.23074899	-9221.77552606	15	2429.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
2212.81146407	2233.91906848	2255.02667289	2276.13427731	2214.98410223	1996.33845798	1777.69281372	1559.04716947	240	2070.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1693.08700486	-2101.85899931	-2510.63099375	-2919.40298819	-2993.49665052	-2775.21632365	-2556.93599677	-2338.6556699	15	2385.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-884.136094594	-991.927863511	-1099.71963243	-1207.51140135	-1185.1008877	-1101.4311645	-1017.76144131	-934.091718118	15	2079.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
-543.109873652	-716.078268931	-889.04666421	-1062.01505949	-1203.08660342	-1146.01527987	-1088.94395631	-1031.87263276	15	2350.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
3723.99794312	3841.88787039	3959.77779765	4077.66772492	4162.18037661	4068.03676908	3973.89316155	3879.74955401	240	2185.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-403.919567487	-442.709753915	-481.499940343	-520.290126771	-512.272238723	-455.901831279	-399.531423836	-343.161016393	15	2513.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
-2675.92358473	-3108.26998885	-3540.61639297	-3972.96279708	-3966.30398059	-3696.48291251	-3426.66184443	-3156.84077635	15	2046.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-4605.70120041	-5307.52496842	-6009.34873643	-6711.17250444	-6899.78720345	-6569.55890955	-6239.33061565	-5909.10232174	15	2193.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-1395.56671381	-1696.60537482	-1997.64403583	-2298.68269684	-2288.38834734	-2170.49842008	-2052.60849282	-1934.71856555	15	2184.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-690.216040207	-731.700856516	-773.185672825	-814.670489134	-852.401705214	-821.638100086	-790.874494958	-760.110889829	15	2087.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
4025.25062344	4151.88322052	4278.5158176	4405.14841468	3948.55978143	3327.53027469	2706.50076794	2085.4712612	240	2391.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-2600.78891591	-2993.8465957	-3386.9042755	-3779.96195529	-4079.97906595	-3950.75024445	-3821.52142295	-3692.29260145	15	2169.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
-1067.54424583	-1226.77640287	-1386.0085599	-1545.24071693	-1506.90890152	-1407.16523574	-1307.42156995	-1207.67790417	15	2274.0	0.242440134287	0.000947031774558	0.754601597786	0.00189406354912	0.000117182615213
-1555.11100012	-1648.76235315	-1742.41370618	-1836.06505921	-1788.22831177	-1694.50375548	-1600.77919919	-1507.05464291	15	2136.0	0.0238305404782	0.0050267544575	0.970025420189	0.00111705658492	2.49082347636e-07
-369.499591569	-413.500338649	-457.50108573	-501.50183281	-499.418622415	-476.94208906	-454.465555706	-431.989022351	15	2511.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
-1077.48868443	-1237.9768186	-1398.46495277	-1558.95308694	-1681.10973625	-1589.90224289	-1498.69474953	-1407.48725616	15	2133.0	0.242440134287	0.000947031774558	0.754601597786	0.00189406354912	0.000117182615213
1760.90551845	2131.87883226	2502.85214606	2873.82545987	2833.23317469	2638.30378988	2443.37440508	2248.44502027	240	2053.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
1477.0264438	1532.86697665	1588.70750951	1644.54804237	1639.18164488	1605.98976157	1572.79787826	1539.60599496	240	645.0	0.411125421524	0.00963575206697	7.99674921836e-08	0.0256953388453	0.553543388844
-419.536896743	-473.6599355	-527.782974257	-581.906013015	-595.350081922	-564.888039323	-534.425996723	-503.963954123	15	1187.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
2972.38420509	3135.18230855	3297.98041202	3460.77851548	3216.60020317	2678.85530368	2141.11040419	1603.3655047	240	2393.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-822.6922653	-959.501545556	-1096.31082581	-1233.12010607	-1346.31368307	-1420.90679647	-1495.49990986	-1570.09302326	15	2431.0	0.260629624128	0.00305425329134	0.730095148087	0.00610850658268	0.000112477173388
-188.131833941	-238.914703529	-289.697573118	-340.480442706	-301.60769877	-239.310717992	-177.013737214	-114.716756436	15	2339.0	0.284598648548	0.00111171347089	0.711820542812	0.00222342694178	0.000245642499067
5781.32454283	5854.77551463	5928.22648642	6001.67745822	5878.94764772	5716.67083943	5554.39403114	5392.11722285	240	2089.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
12128.9807692	12229.2202797	12329.4597902	12429.6993007	-4579.68607479	-12142.5321159	-11871.7339421	-11600.9357683	16	2187.0	0.0339199900627	0.386369884014	5.85620000493e-07	0.579554796219	0.000154752109665
2194.33668281	2426.87582498	2659.41496715	2891.95410931	3005.98438501	2891.85321698	2777.72204895	2663.59088093	240	2229.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
1511.15253148	1602.36002485	1693.56751821	1784.77501158	1773.92031874	1728.19793318	1682.47554763	1636.75316207	240	2134.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
4690.01921675	4775.38728637	4860.75535599	4946.1234256	4791.2858411	4394.06573874	3996.84563637	3599.62553401	240	2311.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
2587.26493933	2659.31457406	2731.36420879	2803.41384352	2734.88177438	2356.02793367	1977.17409297	1598.32025227	240	2353.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
3203.72948432	3247.76881717	3291.80815002	3335.84748286	3160.39034158	2664.00490345	2167.61946531	1671.23402717	240	2297.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
-1545.02093588	-1740.04278928	-1935.06464268	-2130.08649609	-2318.55945772	-2202.70780495	-2086.85615218	-1971.0044994	15	2154.0	0.0175214949995	0.0332634598017	0.945519089699	0.00369594013318	3.66277426167e-08
10395.8268596	10501.6589725	10607.4910853	10713.3231982	10602.1410711	9671.3334621	8740.52585309	7809.71824407	240	2227.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
11530.9365386	11623.5420273	11716.1475159	11808.7530045	11703.8340962	11453.6292426	11203.424389	10953.2195354	240	2162.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
1920.24404762	2021.30952381	2122.375	2223.44047619	2320.77832815	2271.5080992	2222.23787026	2172.96764132	240	2441.0	0.0261771194637	0.00368115724996	2.99235462797e-13	0.016565207392	0.953576505184
